temperature,e_per_spin,m_abs_per_spin,c_per_spin,susceptibility
1.00000000,-1.59502222,0.29881278,0.18964884,4.50878090
1.05000000,-1.61299444,0.52086000,0.21595718,2.04494025
1.10000000,-1.60460111,0.43178056,0.20437947,1.88545483
1.15000000,-1.59120889,0.47875111,0.36048517,8.05706143
1.20000000,-1.56990667,0.41021056,0.32468825,4.11411268
1.25000000,-1.55873222,0.41813056,0.29255122,4.11160981
1.30000000,-1.54406778,0.43513778,0.32300406,4.72243461
1.35000000,-1.54705778,0.57115000,0.34313903,3.99781048
1.40000000,-1.53069556,0.57737722,0.43488543,8.24684697
1.45000000,-1.50902444,0.48964167,0.42790256,4.04588516
1.50000000,-1.48322556,0.45760722,0.48935096,4.91156075
1.55000000,-1.46421333,0.56445611,0.60966721,6.40066371
1.60000000,-1.42184000,0.40181611,0.57935098,4.60836372
1.65000000,-1.40040667,0.43784000,0.59961602,7.64542107
1.70000000,-1.35118444,0.32775833,0.64171427,7.34981283
1.75000000,-1.33084111,0.32079611,0.64488040,12.52713595
1.80000000,-1.28758778,0.31492556,0.67642349,8.63903613
1.85000000,-1.27727111,0.36801056,0.67110724,9.40566238
1.90000000,-1.21332667,0.22013667,0.62663772,12.38213673
1.95000000,-1.18648778,0.22469833,0.74080686,15.43053023
2.00000000,-1.14588111,0.19796111,0.66871427,9.93899266
2.05000000,-1.11867889,0.15467556,0.64691374,12.02110833
2.10000000,-1.07725778,0.12528556,0.60400350,8.74328968
2.15000000,-1.04968556,0.12871278,0.52942796,9.62492390
2.20000000,-1.02412000,0.11344389,0.52381933,7.76901132
2.25000000,-0.99962222,0.10846389,0.53862175,5.83492275
2.30000000,-0.97388778,0.10567000,0.49695422,6.70457621
2.35000000,-0.94844222,0.09812722,0.46788357,5.31473255
2.40000000,-0.92685111,0.09276944,0.45508672,4.27899133
2.45000000,-0.91226889,0.08682500,0.42893862,3.84853316
2.50000000,-0.88285111,0.09240167,0.43357616,4.36136173
2.55000000,-0.86847667,0.08558111,0.42769721,3.72709301
2.60000000,-0.84326444,0.07726722,0.38022071,3.16239469
2.65000000,-0.82741000,0.07469222,0.37201755,2.83580329
2.70000000,-0.81035000,0.07371278,0.35053150,2.76169923
2.75000000,-0.79125667,0.07390500,0.30798892,2.66860483
2.80000000,-0.78025667,0.07480778,0.32440548,2.73434899
2.85000000,-0.75737778,0.06564889,0.29810314,2.05363440
2.90000000,-0.74571889,0.06487167,0.28956649,1.98392710
2.95000000,-0.72797889,0.06414500,0.27999225,1.90572449
3.00000000,-0.71812333,0.06468444,0.26669793,1.90462519
3.05000000,-0.70104111,0.06214889,0.25901598,1.62540555
3.10000000,-0.69099222,0.05964944,0.24223033,1.59917288
3.15000000,-0.67542778,0.05884000,0.25525447,1.51441835
3.20000000,-0.66411556,0.05826722,0.22810224,1.48086639
3.25000000,-0.65190889,0.05574778,0.22889048,1.32955710
3.30000000,-0.64142778,0.05459611,0.21206578,1.23458561
3.35000000,-0.63304556,0.05630944,0.20360770,1.32767618
3.40000000,-0.61982778,0.05329556,0.19447695,1.14068602
3.45000000,-0.61290111,0.05308056,0.19676407,1.11302796
3.50000000,-0.60180111,0.05145111,0.18775867,1.05201486
3.55000000,-0.59248111,0.05132111,0.18068323,1.00169685
3.60000000,-0.58330778,0.05010944,0.17531169,0.95751496
3.65000000,-0.57628667,0.04975167,0.17985910,0.91011784
3.70000000,-0.56849333,0.04870611,0.16799823,0.88680886
3.75000000,-0.55926667,0.04990611,0.16446356,0.91895965
3.80000000,-0.54981000,0.04912833,0.15713208,0.90741568
3.85000000,-0.54351889,0.04857056,0.15965226,0.83755347
3.90000000,-0.53535778,0.04614056,0.14698140,0.76158110
3.95000000,-0.52642889,0.04711333,0.13989111,0.79166823
4.00000000,-0.52059889,0.04687889,0.13914717,0.76504647
