tc,beta,r_squared,slope,intercept,fit_points,is_valid
1.75000000,0.24470214,0.72345499,0.24470214,-0.34640133,7 ,true
1.75010000,0.05864831,0.51226800,0.05864831,-0.66716565,8 ,true
1.75020000,0.06541311,0.53022261,0.06541311,-0.65456826,8 ,true
1.75030000,0.07007309,0.54218844,0.07007309,-0.64596071,8 ,true
1.75040000,0.07376065,0.55142404,0.07376065,-0.63919243,8 ,true
1.75050000,0.07686972,0.55904988,0.07686972,-0.63351695,8 ,true
1.75060000,0.07958878,0.56559785,0.07958878,-0.62857760,8 ,true
1.75070000,0.08202417,0.57136617,0.08202417,-0.62417339,8 ,true
1.75080000,0.08424238,0.57654039,0.08424238,-0.62017871,8 ,true
1.75090000,0.08628806,0.58124451,0.08628806,-0.61650933,8 ,true
1.75100000,0.08819277,0.58556592,0.08819277,-0.61310568,8 ,true
1.75110000,0.08997975,0.58956873,0.08997975,-0.60992396,8 ,true
1.75120000,0.09166665,0.59330149,0.09166665,-0.60693087,8 ,true
1.75130000,0.09326724,0.59680196,0.09326724,-0.60410050,8 ,true
1.75140000,0.09479248,0.60010013,0.09479248,-0.60141220,8 ,true
1.75150000,0.09625125,0.60322026,0.09625125,-0.59884924,8 ,true
1.75160000,0.09765086,0.60618228,0.09765086,-0.59639784,8 ,true
1.75170000,0.09899742,0.60900279,0.09899742,-0.59404651,8 ,true
1.75180000,0.10029608,0.61169576,0.10029608,-0.59178556,8 ,true
1.75190000,0.10155123,0.61427311,0.10155123,-0.58960673,8 ,true
1.75200000,0.10276665,0.61674504,0.10276665,-0.58750290,8 ,true
1.75210000,0.10394561,0.61912042,0.10394561,-0.58546791,8 ,true
1.75220000,0.10509097,0.62140696,0.10509097,-0.58349637,8 ,true
1.75230000,0.10620526,0.62361146,0.10620526,-0.58158355,8 ,true
1.75240000,0.10729069,0.62573990,0.10729069,-0.57972526,8 ,true
1.75250000,0.10834926,0.62779760,0.10834926,-0.57791776,8 ,true
1.75260000,0.10938272,0.62978933,0.10938272,-0.57615774,8 ,true
1.75270000,0.11039267,0.63171933,0.11039267,-0.57444220,8 ,true
1.75280000,0.11138054,0.63359147,0.11138054,-0.57276844,8 ,true
1.75290000,0.11234763,0.63540919,0.11234763,-0.57113401,8 ,true
1.75300000,0.11329511,0.63717567,0.11329511,-0.56953671,8 ,true
1.75310000,0.11422407,0.63889378,0.11422407,-0.56797451,8 ,true
1.75320000,0.11513548,0.64056612,0.11513548,-0.56644556,8 ,true
1.75330000,0.11603025,0.64219512,0.11603025,-0.56494816,8 ,true
1.75340000,0.11690920,0.64378298,0.11690920,-0.56348075,8 ,true
1.75350000,0.11777310,0.64533173,0.11777310,-0.56204190,8 ,true
1.75360000,0.11862266,0.64684326,0.11862266,-0.56063027,8 ,true
1.75370000,0.11945852,0.64831930,0.11945852,-0.55924464,8 ,true
1.75380000,0.12028130,0.64976148,0.12028130,-0.55788385,8 ,true
1.75390000,0.12109156,0.65117128,0.12109156,-0.55654684,8 ,true
1.75400000,0.12188984,0.65255012,0.12188984,-0.55523262,8 ,true
1.75410000,0.12267661,0.65389929,0.12267661,-0.55394027,8 ,true
1.75420000,0.12345234,0.65522002,0.12345234,-0.55266891,8 ,true
